"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SM83BWZN","journalArticle","2019","Muklason, Ahmad; Irianti, Redian Galih; Marom, Ahsanul","Automated Course Timetabling Optimization Using Tabu-Variable Neighborhood Search Based Hyper-Heuristic Algorithm","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.169","https://www.sciencedirect.com/science/article/pii/S1877050919318800","Course timetabling problems are challenging, laborious and repetitive work in the universities. However, in many universities this repetitive works was still carried out manually. It is because there are so many constraints that must be considered either from the students and lecturers’ requirement or the infrastructure such as room availability. Therefore, to automate the process of timetabling is hard problem. Scientifically, in the literature, course timetabling optimization is one of non-deterministic polynomial problems, usually abbreviated as NP-hard problem. For NP-hard problem, there is not any exact algorithm known could solve the problem within polynomial-time. The state-of-the-art methods for solving the problem are approximation algorithms that are mainly meta-heuristics. This paper presents a new approach, namely, hyper-heuristics as opposed to meta-heuristics, to cope with the need of intensive problem specific parameter tuning in meta-heuristics approach. The algorithms employed within hyper-heuristic approach presented in this paper are tabu search hybridize with variable neighborhood search. Tested over two real-world course timetabling problem datasets, the computational results from the experiments showed that the proposed algorithm could automate the process of timetabling. Furthermore, compared to the timetable produced manually, in term of soft constraint violation penalties, the proposed algorithm could improve by 1855 and 1110 respectively. In addition to new approach, the main contribution of this paper is two real-world course timetabling problems available for public to encourage further research as future works.","2019-01-01","2024-03-10 16:24:58","2024-03-10 16:24:58","","656-664","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Course Timetabling; Hyper-Heuristic Algorithm; Tabu Search Algorithm; Variable Neighborhood Search Algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2TP7ZSPU","journalArticle","2019","Vinarti, Retno Aulia","Knowledge Representation for Infectious Disease Risk Prediction System: A Literature Review","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.188","https://www.sciencedirect.com/science/article/pii/S187705091931899X","This article contains a literature review to seek knowledge representation for infectious disease risk prediction system. The knowledge representation should be able to encode knowledge related to infectious diseases and usable by experts. 188 articles are collected through several constraints. From these articles, 14 knowledge representations are gathered. Ontology comes out as the most used knowledge representation related to disease, followed by fuzzy and rules. This leads to the next step of the research, on how to encode knowledge using these representations.","2019-01-01","2024-03-10 16:24:59","2024-03-10 16:24:59","","821-825","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Infectious Diseases; Knowledge Representation; Prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8N8S74B","journalArticle","2019","Nugroho, Mahendra Adhi; Setyorini, Dhyah; Novitasari, Budi Tiara","The Role of Satisfaction on Perceived Value and E-Learning Usage Continuity Relationship","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.102","https://www.sciencedirect.com/science/article/pii/S1877050919318125","This research is intended to explore the role of satisfaction on perceived value and e-learning continuance intention to use relationship’s in the learning process. In investigating the issue, this research is using 48 lecturers implementing e-learning in their teaching and learning as the sample. The sample is gathered by using a simple random sampling technique by spreading an online questionnaire to all population. Partial Least Square (PLS) approach, assisted by Smart PLS 3.2.7 is utilized to analyze the gathered data the analysis showed that perceived value has an impact on continuance intention with p value equals to 0.000 (H1 is supported). The result also indicated that satisfaction can act as a full mediating variable (indirect only mediating variable type) in the relationship between perceived value and e-learning continuance intention with p value equals to 0.000 and VAF 97% (H2 is supported). Theoretically, this research contributes to highlight the role of satisfaction in the perceived value and continuance intention relationship which was tested separately and partially in the previous researches.","2019-01-01","2024-03-10 16:24:59","2024-03-10 16:24:59","","82-89","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Continuance Intention; E-Learning; Mediating Variable; Perceived Value; Satisfaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UJJJ5RWF","journalArticle","2019","Risdiana, Devi Mega; Susanto, Tony Dwi","The Safe City: Conceptual Model Development - A Systematic Literature Review","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.126","https://www.sciencedirect.com/science/article/pii/S1877050919318368","In developing a smart city, it certainly has many aspects that must be met. One of these aspects is the aspect of security in the city which is usually called a safe city. The Safe City concept in Smart City provides a new way for the government to develop a city security system. ""Safe city concept is one approach and as part of the live concept of the city focusing on the crime problem in urban areas"" [1].In other words, Safe City is an idea in a community that uses technology to help governments, communities and businesses reduce the possibility of crime and provide an environment where people feel safe and comfortable. In developing the concept of a safe city, the government must first assess how safe the city is. General assessment of the level of city security in the world has been carried out by a leading company in Japan, NEC. In the security campaign conducted by NEC in 2017 [2], Indonesia has a relatively low-security value compared to other countries. The researchers assessed that the low value of city security in Indonesia is less relevant when viewed from the current state of the city. For this reason, the researchers collect other values that are owned by Indonesia and not owned by other countries to be used as an assessment material that Indonesia has a safe city. In the preparation of the literature review, this will produce a conceptual safe city model to provide a measure of city security assessment by the characteristics of cities in Indonesia.","2019-01-01","2024-03-10 16:24:59","2024-03-10 16:24:59","","291-299","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","City; Crime; Safe City; Smart City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W86SE94P","journalArticle","2019","Ridzuan, Fakhitah; Wan Zainon, Wan Mohd Nazmee","A Review on Data Cleansing Methods for Big Data","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.177","https://www.sciencedirect.com/science/article/pii/S1877050919318885","Massive amounts of data are available for the organization which will influence their business decision. Data collected from the various resources are dirty and this will affect the accuracy of prediction result. Data cleansing offers a better data quality which will be a great help for the organization to make sure their data is ready for the analyzing phase. However, the amount of data collected by the organizations has been increasing every year, which is making most of the existing methods no longer suitable for big data. Data cleansing process mainly consists of identifying the errors, detecting the errors and corrects them. Despite the data need to be analyzed quickly, the data cleansing process is complex and time-consuming in order to make sure the cleansed data have a better quality of data. The importance of domain expert in data cleansing process is undeniable as verification and validation are the main concerns on the cleansed data. This paper reviews the data cleansing process, the challenge of data cleansing for big data and the available data cleansing methods.","2019-01-01","2024-03-10 16:24:59","2024-03-10 16:24:59","","731-738","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","big data; data cleansing; data quality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3R2QEIS","journalArticle","2019","Sahroni, Alvin; Hassya, Izza Alifa; Rifaldi, Rafky; Jannah, Nida Ul; Irawan, Aditama Faqih; Rahayu, Aisha Widi","HRV Assessment Using Finger-tip Photoplethysmography (PulseRate) as Compared to ECG on Healthy Subjects During Different Postures and Fixed Breathing Pattern","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.153","https://www.sciencedirect.com/science/article/pii/S1877050919318642","Heart Rate Variability (HRV) is a well-known method to assess the human Autonomic Nervous System (ANS) functions. Currently, in the health care information system, HRV properties are very useful to provide medical and other vital signs of the patients. The HRV assessment was derived using the ECG R-R beat interval series, however, using the ECG probes with the electrode’s gel is not convenient for certain people such as who has an allergic symptom and or probes localization in front of the body part that needs certain knowledge how to put it on the correct location. Photoplethysmography (PPG) was considered to be an alternative way to assess HRV using the Peak-to-Peak interval series (PPI). Since previous studies already reported the availability to use PPG to assess HRV instead ECG, this study investigated how the HRV properties using those two methods during different postures with a fixed breathing pattern. Ten subjects participated in this study and we observed the R-R and the Peak-Peak beat interval time series from ECG and PPG respectively during sitting-supine, and standing-supine postures with 3 seconds breathing pattern. The results showed that using PPG to assess HRV still can be used with caution, especially during supine posture that had a deviation (SD) difference between ECG and PPG from the inter-subject analysis (p < 0.05). We concluded that the use of PPG still needs to be carefully considered to assess HRV properties, especially for wearable device and health care information system.","2019-01-01","2024-03-10 16:25:00","2024-03-10 16:25:00","","535-543","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","autonomic functions; breathing pattern; ECG; HRV; postures; PPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RB9AAEHT","journalArticle","2019","Fitri, Veny Amilia; Andreswari, Rachmadita; Hasibuan, Muhammad Azani","Sentiment Analysis of Social Media Twitter with Case of Anti-LGBT Campaign in Indonesia using Naïve Bayes, Decision Tree, and Random Forest Algorithm","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.181","https://www.sciencedirect.com/science/article/pii/S1877050919318927","People use social media as a means to express their thoughts, interests, and opinions on various things. Thousands of submissions occur every day on every social media. Everyone can express their opinions through social media freely. These opinions contain positive, negative and neutral sentiments on a topic. The case study taken by researchers is the Anti-LGBT campaign in Indonesia. The case was taken because the Anti-LGBT campaign was widely discussed by the Indonesian people on Twitter’s social media. If you want to know the tendency of public comments on the Anti-LGBT campaign in Indonesia, is it positive, negative, or neutral, then a sentiment analysis is conducted. The algorithm used in conducting sentiment analysis is Naïve Bayes because it has a high degree of accuracy in classifying sentiment analysis. The stages in conducting sentiment analysis in this study are preprocessing data, processing data, classification, and evaluation. The sentiment analysis obtained in this study shows that Twitter users in Indonesia give more neutral comments. In this study, an accuracy of 86.43% was obtained from testing data using Naïve Bayes Algorithm in RapidMiner tools, where the accuracy is higher than the other algorithms, Decision Tree and Random Forest which is 82.91%.","2019-01-01","2024-03-10 16:25:00","2024-03-10 16:25:00","","765-772","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Anti-LGBT campaign; Naïve Bayes; sentiment analysis; Twitter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIWRK82Z","journalArticle","2019","Halim, Siana; Octavia, Tanti; Alianto, Christian","Designing Facility Layout of an Amusement Arcade using Market Basket Analysis","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.165","https://www.sciencedirect.com/science/article/pii/S1877050919318769","In this study, we applied the market basket analysis to design facility layout of an amusement arcade in Surabaya. The problem faces by the amusement arcade is customers only play in certain games that causes many game machines to be idle. This problem will be difficult to resolve because of revenue pattern has not been acknowledged. Therefore, market basket analysis is applied to know the customer behavior in playing the games. As the result we proposed two layouts. First proposal layout will be designed based on game type. This layout will classify game machines based on market basket analysis results in each category where each category is independent of other category. The independent assumption in the first layout is released in the second layout proposal. In the second layout proposal each game category is dependent of other category. As the result, the second proposal is more likely to be applied, since this arrangement does not cost any money and does not require specific material handling.","2019-01-01","2024-03-10 16:25:01","2024-03-10 16:25:01","","623-629","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","arcade; Facility layout; games machines; market basket analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RKG7QFTR","journalArticle","2019","Velasco, Lemuel Clark P.; Serquiña, Ruth P.; Abdul Zamad, Mohammad Shahin A.; Juanico, Bryan F.; Lomocso, Junneil C.","Week-ahead Rainfall Forecasting Using Multilayer Perceptron Neural Network","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.137","https://www.sciencedirect.com/science/article/pii/S1877050919318472","Accurate rainfall forecasting plays a significant role for weather stations as it serves to warn people about incoming natural disasters. This paper presents an implementation of week-ahead rainfall forecast that utilizes Multilayer Perceptron Neural Network (MLPNN) in processing historical rainfall data. Proper data preparation, model implementation and performance evaluation were conducted to two MLPNN models which yields promising results in predicting week-ahead rainfall. The MLPNN architecture was a supervised feed-forward neural network having 11 input neurons consisting of different weather variables along with various hidden neurons and 7 output neurons representing the week-ahead forecast. The MLPNN models which were SCG-Tangent and SCG-Sigmoid, produced a MAE of 0.01297 and 0.1388 and RMSE of 0.01512 and 0.01557, respectively. This viable implementation of MLPNN in rainfall forecasting hopes to provide organizations and individuals with lead-time for the strategic and tactical planning of activities and courses of action related to rainfall.","2019-01-01","2024-03-10 16:25:01","2024-03-10 16:25:01","","386-397","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","artificial neural network; multilayer perceptron neural network; rainfall forecasting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NALJTVU2","journalArticle","2019","Muqtadiroh, Feby Artwodini; Astuti, Hanim Maria; Zulfasari, Niken Laily","Analyzing Factors Influencing Students’ Perception Towards Digital Library Based on Chang’s Model","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.109","https://www.sciencedirect.com/science/article/pii/S1877050919318198","Digital library containing digital information can be accessed by public or certain communities. Library services must emphasize to its users more than its data. That’s why, user perception is a primary element in application usage. By understanding the factors influencing user perception, the management will provide the best services. It will encourage greater usage of the information and services of ITS Digilib (Digital Library in Insitut Teknologi Sepuluh Nopember, Indonesian Higher Education) as well. The aim of this research is to find the factors influencing user perception towards digital library. The user perception model in this research was developed by Chang Ping Hu, Yuan Hu, and Wei-Wei Yan (Chang et. al. model) by utilizing AMOS technique and tool. This research finds out the understanding the factors influencing students’ perception towards ITS Digilib by applying11 hypotheses and implementing six parameters: user perception, interaction services, individual services, information retrieval services, information providing services, and information organizing services. And the result of this research is that there are only 2 hypotheses are rejected. Namely: insignificance correlation between Information Organizing Service towards User Perception, and insignificance correlation between Interaction Service towards Individual Service. For that, this research offers some recommendations to design, develop, and manage ITS Digital Library to be better.","2019-01-01","2024-03-10 16:25:01","2024-03-10 16:25:01","","142-150","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","separated by semicolons; Type your keywords here","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4RLLZQBD","journalArticle","2019","Sitokdana, Melkior N.N; Tanone, Radius; Tanaem, Penidas Fiodinggo","Android-Based Digitalization of Number System of Traditional, Ngalum, Ketengban, Lepki and Arimtap Tribes","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.097","https://www.sciencedirect.com/science/article/pii/S1877050919318071","The influence of fast-growing globalization and modernization has a negative impact on the existence of Indonesian culture, namely the degradation of local cultural values and tribal identity crises which are marked by the extinction of various local languages throughout the archipelago. One area that is under threat of extinction of local languages is Papua Province. The symptoms threat of language extinction was discovered when the researcher conducted interviews with young generation from Ngalum, Ketengban, Lepki and Arimtap tribes who studied in Jayapura, Bandung, Salatiga, Semarang and Yogyakarta, which on average they were unable to count traditional numbers even though they were fluent in local languages. This shows that having fluent regional languages do not guarantee their ability in counting traditional numbers. Therefore, the author designs in this study an android-based digital application of traditional number system for Pegunungan Bintang tribe with the aim of facilitating young generation to recognize numbers 1 to 27 in the local language of each tribe and also this study is documented for the benefit of scientific development. Testing of this application is done using blackbox testing so that the obtained result is an application that can run properly according to its function where users can use this application to recognize numbers through sound when the numbers are pressed.","2019-01-01","2024-03-10 16:25:02","2024-03-10 16:25:02","","41-48","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Android; Digitalization; Ethnicity; Number System","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CYIRPXQ3","journalArticle","2019","Halim, Karina Kusuma; Halim, Siana; Felecia","Business Intelligence for Designing Restaurant Marketing Strategy: A Case Study","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.164","https://www.sciencedirect.com/science/article/pii/S1877050919318757","In this study we design marketing strategy for a restaurant in Surabaya. The restaurant is a café restaurant, which targets mid-low consumer. The main problem for that restaurant is there has never been a specific marketing strategy. Promotions that have been applied so far are not directed and have no impact on sales because they are not based on any strategy. The application of business intelligence with Power Business Intelligent (Power BI) is expected to be a way for restaurants to predict consumer’s consumption patterns. Additionally, we also model the consumption pattern using Market Basket Analysis. Consumer’s consumption patterns captured used for designing the right marketing strategy with the 4P (Product, Place, Price, Promotion) concept. It was found that some of the restaurant menu’ had a unique relationship and could be used as a promotion to increase sales. Other results, in segment consumers there are children’s and office worker. All information is supported using Power BI dashboard that expected to make the restaurant’ executives easier to analyze changes in sales based on the occurrence of events and activities.","2019-01-01","2024-03-10 16:25:02","2024-03-10 16:25:02","","615-622","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","4P concept; Business Intelligent; Market Basket Analysis; Power Business Intelligent; Restaurant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IW7YZ3YY","journalArticle","2019","Ghea Puspita, Angella Natalia; Surjandari, Isti; Zulkarnain; Kawigraha, Adji; Permatasari, Nur Vita","Optimization of Saprolite Ore Composites Reduction Process Using Artificial Neural Network (ANN)","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.141","https://www.sciencedirect.com/science/article/pii/S1877050919318514","Indonesia is the third largest country that has laterite reserves. The potential for resources and nickel ore reserves is quite large in Indonesia, but nickel content in nature is very small. One type of laterite nickel ore is saprolite ore, which has small Fe and large Ni content (around 1.5 - 2.5%). In accordance with the Law No. 4 of 2009 concerning Mineral and Coal Mining in increasing the added value of nickel ore, it is necessary to process and refine nickel ore. One of the nickel ore processing/refining technologies is through Pyrometallurgy technique. Pyrometallurgy technique involves high temperature and large energy. The reduction process is one of the nickel ore processing process using the Pyrometallurgy technique. In addition to the reduction process, the use of composites which are mixing of saprolite ore, coal, additive and bentonite has an important role. There are several factors that influence the reduction process in saprolite ore composites. The results of this reduction process are analyzed using X Ray-Difference Fluorescence (XRF). The objective of this research is to obtain an optimal factor combination of the reduction process of saprolite ore composites, which is important to develop effective, efficient and systematic methods. This study utilises a neural network approach that will produce optimal factors with the estimate on the composition in the reduction process of saprolite ore composites. The optimal factor combination is a coal ratio of 15% with a type of additive Ca2SO4 or Composite SB15Ca10P2 with a temperature of 1200 0C and time duration of 3 hours.","2019-01-01","2024-03-10 16:25:03","2024-03-10 16:25:03","","424-432","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Artificial Neural Network; Optimization; Reduction Process; Saprolite Ore; Tube Furnace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XVR6QX5C","journalArticle","2019","Zulfikar, Ahmad Fikri; Muhidin, Aeng; Pranoto; Suparta, Wayan; Trisetyarso, Agung; Abbas, Bahtiar Saleh; Kang, Chul Ho","The Effectiveness of Online Learning with Facilitation Method","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.096","https://www.sciencedirect.com/science/article/pii/S187705091931806X","The purpose of this study is to evaluate the application of electronic learning systems to the effectiveness of learning with facilitation methods to increase the level of student participation in online discussion forums. Specifically review the effects of facilitation methods and teacher involvement in student participation in online discussion forums. In the trial attended by 94 teachers, 193 classes and 5104 students, to compare the level of student participation in the online discussion forums held in all study programs in the Faculty of Law, Faculty of Law, University of Pamulang The participation of the students as the dependent variable in the two methods facilitated the discussion, the discussion was facilitated by the students as an experimental class and the discussions were facilitated by the teachers as a kind of control. Teacher participation as a covariate. In general, the results show that the amount of student participation in student issues initiated by the students is superior to the discussion topics initiated by the teachers, once the level of teacher participation is adjusted. The discussion topic made by the students encourages students to participate more than the topic of discussion made by the teachers, because the students are more interested in the topics that interest them. This study has the effect of facilitating participation in online learning discussion forums at the level of student participation. The results also show that the freedom granted to students to make the topic of discussion is not influenced by the size or participation of the teacher.","2019-01-01","2024-03-10 16:25:03","2024-03-10 16:25:03","","32-40","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","e-learning; effectiveness of learning; facilitation methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H3HLMGE7","journalArticle","2019","Atletiko, Faizal Johan; Rakhmawati, Nur Aini; Ts, Hartantya ‘A.","Determination of Freight Rates Based on Package Dimension and Distance of Delivery Using Fuzzy Logic System in Angkotin Application","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.152","https://www.sciencedirect.com/science/article/pii/S1877050919318630","Angkot.in is a website for goods delivery service by “angkot”. “Angkot” is abbreviation from Angkutan Kota. Angkutan Kota (City Transport) is a mode of transportation with a predetermined route set by the government. The price of goods delivery is influenced by a number of factors. This research aims to solve this problem using fuzzy logic system, using it will be built an automated system to calculate the transportation price needed to be paid by the customer. The rate is determined by taking into consideration the dimension of the goods and the number of angkot used. This is done because fuzzy logic system can solve problems related to calculation system that is not detailed about changes in the input. The method used in this fuzzy logic system is Tsukamoto’s. This system weights on the factors that influence the rate to calculate the accurate number. With the existence of this rate calculation system, it is hoped that the rate determined will be accurate and could maintain the rate in the normal range of angkot usage, which is economical. Tsukamoto method is one example of a method in a fuzzy logic system. In Fuzzy Design, The Rules are made to map out the conditions obtained from the user. Creating accurate rules is vital because it will affect the result. Knowledge base as an important fact source to create rules will determine the total rate need to be paid by the user. Before creating rules, first the variables that influence need to be determined. From the result of the tests on the features that supports the rate calculation system, was obtained a conclusion that almost all features created are already running as intended and support the performance of this system. The Rate calculation system built by implementing fuzzy logic system using initial location and destination as inputs to obtain distance value and goods size input (length, width, height) and weight to obtain dimension.","2019-01-01","2024-03-10 16:25:04","2024-03-10 16:25:04","","527-534","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Angkotin; City Transport; Fuzzy Logic System; Tariff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6T4TMLS","journalArticle","2019","Indra, Dolly; Purnawansyah; Madenda, Sarifuddin; Wibowo, Eri Prasetyo","Indonesian Sign Language Recognition Based on Shape of Hand Gesture","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.101","https://www.sciencedirect.com/science/article/pii/S1877050919318113","In this research the proposes a method of recognition of BISINDO letters based on hand-shape features that hint every shape of BISINDO Letters. In outline, this method is divided into two parts: the first is part of formation database shape features of BISINDO letters A-Z and the second is part of BISINDO letters recognition. In the first section consist of hand-shape image acquisition that hint every BISINDO letters, segmentation process, edge detection process, feature extraction process that is probability value of hand-shape chain code occurrence and process of database feature formation. In the second section is consist of hand-shape image acquisition process as BISINDO letters query followed by segmentation process, edge detection process, hand-shape feature extraction and recognition process by using calculation difference in distance between query shape feature to each shape feature in database feature. The image acquisition process in two parts above conducted directly (real time) via Webcam connected to the computer device. The method above has been implemented into prototype of Bisindo letters recognition software interface. The experiment results show the accuracy level of BISINDO letter recognition (26 BISINDO letters A to Z) which is reaching above 95%.","2019-01-01","2024-03-10 16:25:04","2024-03-10 16:25:04","","74-81","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","BISINDO; Edge Detection; Letter Recognition; Segmentation; Shape; Shape Feature Extraction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q6AJ57UX","journalArticle","2019","Ramadiani; Ramadhani, M. Syahrir; Jundillah, Muhammad Labib; Azainil","Rubber Plant Disease Diagnostic System Using Technique for Order Preference by Similarity to Ideal Solution","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.148","https://www.sciencedirect.com/science/article/pii/S1877050919318599","Data from the Plantation Office of East Kalimantan Province, the area of ​​rubber plantations has decreased every year. One of the factors that make productivity of rubber plants low is the presence of pests and diseases. The time limit of an expert is an obstacle in identifying rubber plantations. To overcome this problem, we need an expert system that can identify rubber plant diseases such as an expert. This system was developed to be able to provide solutions in diagnosing rubber plant diseases such as White Root Fungus (Rigidoporus micropus), Upas Mushroom Disease (Corticium salmonicolor), Antraknosa Disease (Colletorichum gloeosporoides), Skin Necrosis (Fusarium sp.), And Cancer Lines (Phytoptora palmivore). This study uses the TOPSIS method. There are four variables used as assessment criteria in this study, namely: the level of damage to the root, the level of damage to the stem, the level of damage to the leaves and the level of damage to the tapping path or the intensity of tapping, with preference values ​​from 0 to 100; none, Very Light Intensity (1), Mild Intensity (3), Medium Intensity (5), Weight Intensity (7) and Very Heavy Intensity (9). Each weight value C1= 0.3; C2= 0.22; C3= 0.28; C4= 0.2. The results of this study compare manual calculations and calculations on the system obtained 99.99% accuracy. This system is expected to help facilitate rubber farmers in identifying diseases and can help experts.","2019-01-01","2024-03-10 16:25:04","2024-03-10 16:25:04","","484-492","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","East Kalimantan; Expert System; Rubber Plant Disease; TOPSIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QEKBHP38","journalArticle","2019","Haryanti, Tining; Pribadi, Apol","E-Commerce Service Design Readiness using ITIL framework with IT Balanced Scorecard Objective (Case Study: University E-Commerce)","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.125","https://www.sciencedirect.com/science/article/pii/S1877050919318356","E-commerce has a big impact on economic growth. E-commerce provides equal opportunities for everyone to start a business without an obstacle. University X builds e-commerce namely Unimart with the ITIL framework. This research measures the readiness and success of implementing Service Design at Unimart using IT Balanced Scorecard (ITBSC). Scientific contributions in this study provide recommendations about the objectivity of each ITBSC perspective for e-commerce universities. Further research needs to be done on how the suitability of objective measurement from every ITBSC perspective for e-commerce universities. The results of Unimart readiness measurements based on ITIL v.3 service design assessment have an average value of 2.69. Maturity levels based on the assessment index in repeatable level. Measurements on ITBSC for each service design domain produce an average score of 2.93. The processes in the service design domain measured include; service management with an average of 2.64, service design principles with an average of 2.65, a service design process with an average of 2.75, service design technology with an average of 2.85, organizing service design with an average of 2.82, design service considerations with an average of 2.49, and service design implementation with an average of 2.66. Requirements in each process must be fulfilled to achieve the expected level of maturity. The score is at an adequate level of effectiveness. Thus, the level of effectiveness of e-commerce universities at the University of X is at an adequate level.","2019-01-01","2024-03-10 16:25:05","2024-03-10 16:25:05","","283-290","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","ITBSC; ITIL; Service Design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
